PID,SMILES
PID09147,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)CCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1
PID09148,*CCN(CCCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1)CCOC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1
PID09149,*CCN(CCCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1)CCOC(=O)NCC1CCCC(CNC(=O)O*)C1
PID09150,*CCN(CCCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1)CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1
PID09151,*Sc1ccccc1NC(*)=S
PID09152,*Oc1cccc(NC(=O)NCCCCCCNC(*)=O)c1
PID09153,*Oc1cccc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)c1
PID09154,*CCNC(=O)NCCCCCCNC(=O)O*
PID09155,*CCCNC(=O)NCCCCCCNC(=O)O*
PID09156,*CCCCNC(=O)NCCCCCCNC(=O)O*
PID09157,*CCNC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
PID09158,*CCCNC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
PID09159,*CCCCNC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
PID09160,*Oc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1C
PID09161,*Oc1ccc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1C
PID09162,*Oc1ccc(NC(=O)NCCCCCCNC(*)=O)c(C)c1
PID09163,*Oc1ccc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)c(C)c1
PID09164,*Oc1c(Cl)cc(NC(=O)NCCCCCCNC(*)=O)cc1Cl
PID09165,*Oc1c(Cl)cc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1Cl
PID09166,*Oc1ccccc1CNC(=O)NCCCCCCNC(*)=O
PID09167,*Oc1ccccc1CNC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1
PID09168,*CCN(CCOC(=O)Nc1cccc(NC(=O)O*)c1C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
PID09169,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
PID09170,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(C=C(C#N)C#N)cc1
PID09171,*CCCCNC(=O)O*
PID09172,*NC(=S)Sc1cc(N)nc(*)n1
PID09173,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C)c(C)c1
PID09174,*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C)c(C)c1
PID09175,*CCN(CCOC(=O)Nc1cccc(NC(=O)O*)c1C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1
PID09176,*Oc1ccc2cccc(NC(=O)NCCCCCCNC(*)=O)c2c1
PID09177,*Oc1ccc2cccc(NC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)c2c1
PID09178,*CCN(CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(OC)c2)cc1OC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
PID09179,*C(=O)OC1=NCCN1*
PID09180,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(-c2c(NCCCO)c(=O)c2=O)cc1
PID09181,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(-c2nc3ccc([N+](=O)[O-])cc3o2)cc1
PID09182,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2ccc(-c3nc4ccccc4o3)cc2)cc1
PID09183,*CNC(=O)NCOC(=O)NCCCCCCNC(=O)O*
PID09184,*CNC(=O)NCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1
PID09185,*CNC(=O)NCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
PID09186,*CCN(CCOC(=O)NC(C)(C)c1cccc(C(C)(C)NC(=O)O*)c1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
PID09187,*CC(C)CNC(=O)O*
PID09188,*CCN(CCCCCCOc1ccc(/N=N/c2ccc(-c3ccccc3)cc2)cc1)CCOC(=O)Nc1c(C)ccc(NC(=O)O*)c1C
PID09189,*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
PID09190,*CCN(CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(C)c2)cc1C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
PID09191,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(/N=N/c2ccc(C#N)cc2)cc1
PID09192,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/C=C/c2cc[n+](CCCC)cc2)cc1
PID09193,*c1ccc(OC(=O)Nc2ccc(-c3ccc(NC(=O)Oc4ccc(-c5nc(-c6ccc(-c7nc(-c8ccc([N+](=O)[O-])cc8)c(-c8ccc([N+](=O)[O-])cc8)[nH]7)cc6)[nH]c5*)cc4)cc3OC)c(OC)c2)cc1
PID09194,*c1ccc(OC(=O)Nc2ccc(-c3ccc(NC(=O)Oc4ccc(-c5nc(-c6ccc([N+](=O)[O-])cc6)[nH]c5*)cc4)cc3OC)c(OC)c2)cc1
PID09195,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccccc2)cc1
PID09196,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
PID09197,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(Cl)cc2)cc1
PID09198,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(Br)cc2)cc1
PID09199,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(F)cc2)cc1
PID09200,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(C)cc2)cc1
PID09201,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(OC)cc2)cc1
PID09202,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(C(C)=O)cc2)cc1
PID09203,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(C(C)C)cc2)cc1
PID09204,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(C)cc2C)cc1
PID09205,*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccccc1
PID09206,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccccc1
PID09207,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccccc1
PID09208,*CCN(Cc1ccccc1)C(=O)S*
PID09209,*CCCN(Cc1ccccc1)C(=O)S*
PID09210,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2ccc(-c3nc4cc([N+](=O)[O-])ccc4[nH]3)cc2)cc1
PID09211,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2ccc(/N=N/c3cc(OC)c(/N=N/c4ccc([N+](=O)[O-])cc4)cc3OC)c(C)c2)cc1
PID09212,*CCN(CCCCCOc1ccc(/N=N/c2ccccc2)cc1)CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
PID09213,*CCN(CCCCCCOc1ccc(/N=N/c2ccccc2)cc1)CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
PID09214,*CCN(CCCCCOc1ccc(/N=N/c2ccc(OCCCCCCCC)cc2)cc1)CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
PID09215,*CCN(CCCCCCOc1ccc(/N=N/c2ccc(-c3ccccc3)cc2)cc1)CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
PID09216,*CCCCOC(=O)NCCCCNC(=O)O*
PID09217,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1
PID09218,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2ccc(/C=C/c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1
PID09219,*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1
PID09220,*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1
PID09221,*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1
PID09222,*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1
PID09223,*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1
PID09224,*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1
PID09225,*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1
PID09226,*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1
PID09227,*CC(C)(COC(=O)NCCCCCCNC(=O)O*)C(=O)O
PID09228,*C(=O)Nc1ccc(-c2ccc(NC(=O)N3CC(C)N(*)CC3C)cc2)cc1
PID09229,*Nc1ccc(Cc2ccc(NC(=O)NCCNC(*)=O)cc2)cc1
PID09230,*CCCP(CCCNC(=O)N*)c1ccccc1
PID09231,*c1ccc(NC(=O)Nc2ccc(S(=O)(=O)NCCCCCCNS(*)(=O)=O)cc2)cc1
PID09232,*CNC(=O)N*
PID09233,*Cc1c(O)c(C(C)=O)cc(CNC(=S)N*)c1OC
PID09234,*CCCCCNC(=S)N*
PID09235,*CCCCCCCNC(=S)N*
PID09236,*CCCCCCCCCNC(=S)N*
PID09237,*Nc1ccc(Cc2ccc(NC(=O)NCCCCCCCCCNC(*)=O)cc2)cc1
PID09238,*CCCCCCCCCNC(=O)NCCCCCCCNC(=O)N*
PID09239,*CCCC1CCN(C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCC(*)CC4)cc3)cc2)CC1
PID09240,*Cc1c(O)c(CNC(=S)N*)cc(C(C)=O)c1O
PID09241,*Nc1ccc(CCc2ccc(NC(*)=O)cc2)cc1
PID09242,*Nc1ccccc1CCc1ccc(NC(=O)Nc2ccc(CCc3ccc(NC(*)=O)cc3)cc2)cc1
PID09243,*Nc1ccccc1CCc1ccccc1NC(=O)Nc1ccc(CCc2ccc(NC(*)=O)cc2)cc1
PID09244,*Nc1ccccc1CCc1ccccc1NC(*)=O
PID09245,*Nc1ccc(Cc2ccc(NC(=O)Nc3ccc(CCc4ccc(NC(*)=O)cc4)cc3)cc2)cc1
PID09246,*Nc1ccc(Cc2ccc(NC(=O)Nc3ccccc3CCc3ccc(NC(*)=O)cc3)cc2)cc1
PID09247,*Nc1ccc(Cc2ccc(NC(=O)Nc3ccccc3CCc3ccccc3NC(*)=O)cc2)cc1
PID09248,*Nc1cc(NC(=O)Nc2ccc(CCc3ccc(NC(*)=O)cc3)cc2)ccc1C
PID09249,*Nc1cc(NC(=O)Nc2ccccc2CCc2ccccc2NC(*)=O)ccc1C
PID09250,*Nc1ccc(CCc2ccc(NC(=O)NCCCCCCNC(*)=O)cc2)cc1
PID09251,*Nc1ccccc1CCc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1
PID09252,*Nc1ccccc1CCc1ccccc1NC(=O)NCCCCCCNC(*)=O
PID09253,*Nc1cc(NC(=O)NCCCCCCNC(*)=O)ccc1C
PID09254,*Nc1ccccc1CCc1ccc(NC(*)=O)cc1
PID09255,*Nc1cc(NC(=O)Nc2ccc(CCc3ccccc3NC(*)=O)cc2)ccc1C
PID09256,*Nc1ccccc1CCc1ccccc1NC(=O)Nc1ccccc1CCc1ccc(NC(*)=O)cc1
PID09257,*CCCCCNC(=O)N*
PID09258,*c1ccc(NC(=O)Nc2ccc(NC(=O)Nc3ccc(-c4nc(C#N)c(C#N)nc4*)cc3)cc2)cc1
PID09259,*Cc1c(O)c(CNC(=O)N*)cc(/C(CC)=N/O)c1O
PID09260,*NC(=S)NS(*)=O
PID09261,*NC(=O)NCCCCCCNC(=O)Nc1cccc(*)n1
PID09262,*NC(=O)Nc1ccc(Cc2ccc(NC(=O)Nc3cccc(*)n3)cc2)cc1
PID09263,*c1ccc(NC(=O)Nc2ccc(NC(=O)Nc3ccc(-c4nc(-c5ccc(-c6nc(-c7ccc([N+](=O)[O-])cc7)c(-c7ccc([N+](=O)[O-])cc7)[nH]6)cc5)[nH]c4*)cc3)cc2)cc1
PID09264,*CC1(C)CC(CC2(C)CC(N3C(=O)N4C(c5ccc(OC)cc5)N(*)C(=O)N4C3c3ccc(OC)cc3)CC(C)(C)C2)CC(C)(C)C1
PID09265,*Nc1cccc2c(NC(=O)Nc3cc(NC(*)=O)cc(C(=O)Nc4ccc5c(c4)C(=O)c4ccccc4C5=O)c3)cccc12
PID09266,*Nc1cc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc(C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)c1
PID09267,*Nc1cc(NC(=O)NC2CCC(CC3CCC(NC(*)=O)CC3)CC2)cc(C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)c1
PID09268,*Nc1cc(NC(=O)Nc2ccc(NC(*)=O)cc2)cc(C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)c1
PID09269,*Nc1cc(NC(=O)Nc2ccc(NC(*)=O)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1
PID09270,*Nc1cccc2c(NC(=O)Nc3cc(NC(*)=O)cc(C(=O)Nc4cccc5c4C(=O)c4ccccc4C5=O)c3)cccc12
PID09271,*Nc1cc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1
PID09272,*Nc1cc(NC(=O)NC2CCC(CC3CCC(NC(*)=O)CC3)CC2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1
PID09273,*c1ccc(-c2nc3cc(S(=O)(=O)c4ccc5nc(-c6ccccc6)c(-c6ccc(N7C(=O)C8OC9C(=O)N(*)C(=O)C9C8C7=O)cc6)nc5c4)ccc3nc2-c2ccccc2)cc1
PID09274,*c1ccc(C(=O)Nc2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)cc1
PID09275,*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1
PID09276,*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1
PID09277,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1
PID09278,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1
PID09279,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)nc(N(c4ccccc4)c4ccccc4)n3)c1)C2=O
PID09280,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(N)nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)n3)c1)C2=O
PID09281,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O
PID09282,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O
PID09283,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3ncnc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)n3)c1)C2=O
PID09284,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)n3)cc1)C2=O
PID09285,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nc(-c4ccccc4)nc(-c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)n3)c1)C2=O
PID09286,*c1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)c3)c2)c1
PID09287,*OC(=O)OCCOC(=O)NC(=O)NNC(=O)NC(=O)OCCOC(=O)OC1CC2CC(*)CC(C1)O2
PID09288,*CCC1CC(=O)N(*)C(=O)C1
PID09289,*CCCCCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O
PID09290,*CCCCCCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O
PID09291,*CCCCCCCCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O
PID09292,*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(NC(=O)c4ccc(C(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc2)C3=O)cc1
PID09293,*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(NC(=O)c4cccc(C(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)c4)cc2)C3=O)cc1
PID09294,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1
PID09295,*CCCCCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O
PID09296,*c1ccc(Cc2ccc(N3C(=O)CC(Nc4cccc(NC5CC(=O)N(*)C5=O)c4)C3=O)cc2)cc1
PID09297,*c1ccc(Oc2ccc(N3C(=O)CC(Nc4ccc(Cc5ccc(NC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1
PID09298,*c1ccc(Cc2ccc(N3C(=O)CC(Nc4ccc(NC5CC(=O)N(*)C5=O)cc4)C3=O)cc2)cc1
PID09299,*c1ccc(N2C(=O)CC(Nc3ccc(Cc4ccc(NC5CC(=O)N(*)C5=O)cc4)cc3)C2=O)cc1
PID09300,*c1ccc(Cc2ccc(N3C(=O)CC(Nc4ccc(Oc5ccc(NC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1
PID09301,*c1ccc(Oc2ccc(N3C(=O)C4CC5C(=O)N(*)C(=O)C5C4C3=O)cc2)cc1
PID09302,*c1ccc(C(/C=C/C)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1
PID09303,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(/C=C/C)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O
PID09304,*CCN1C(=O)/C(=C\c2ccc(/C=C3/SC(=S)N(*)C3=O)cc2)SC1=S
PID09305,*CCCN1C(=O)/C(=C\c2ccc(/C=C3/SC(=S)N(*)C3=O)cc2)SC1=S
PID09306,*CCCCCCN1C(=O)/C(=C\c2ccc(/C=C3/SC(=S)N(*)C3=O)cc2)SC1=S
PID09307,*CCCCCCCCCCN1C(=O)/C(=C\c2ccc(/C=C3/SC(=S)N(*)C3=O)cc2)SC1=S
PID09308,*CCCCCCCCCCCCN1C(=O)/C(=C\c2ccc(/C=C3/SC(=S)N(*)C3=O)cc2)SC1=S
PID09309,*CCN1C(=O)/C(=C\C=C2\SC(=S)N(*)C2=O)SC1=S
PID09310,*CCN1C(=O)/C(=C\CCC/C=C2/SC(=S)N(*)C2=O)SC1=S
PID09311,*c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O
PID09312,*c1ccc2c(c1)C(=O)N(c1cccc3c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cccc13)C2=O
PID09313,*c1ccc2c(c1)C(=O)N(c1cc(N(C)C)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O
PID09314,*c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O
PID09315,*Cc1ccc(CN2C(=O)NC(=O)/C(=N\c3ccc(/N=C4\C(=O)NC(=O)N(*)C4=O)cc3)C2=O)cc1
PID09316,*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O
PID09317,*C(=O)Nc1ccc(Oc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1
PID09318,*c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1
PID09319,*c1cccc(S(=O)(=O)c2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)c1
PID09320,*c1ccc(Cc2ccc(N3C(=O)CC(Sc4ccc(Oc5ccc(SC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1
PID09321,*c1ccc(Cc2ccc(N3C(=O)CC(Sc4ccc(Sc5ccc(SC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1
PID09322,*c1ccc(Cc2ccc(N3C(=O)CC(Sc4ccc(-c5ccc(SC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1
PID09323,*c1ccc(Nc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1
PID09324,*c1ccc(Nc2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)cc1
PID09325,*C(=O)Nc1ccc(Nc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1
PID09326,*C1C(=O)N(C(C)(C)C)C(=O)C1*
PID09327,*CCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09328,*CCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09329,*CCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09330,*CCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09331,*CCCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09332,*CCCCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09333,*CCCCCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09334,*CCCCCCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09335,*CCCCCCCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
PID09336,*CCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1
PID09337,*CCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1
PID09338,*CCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1
PID09339,*CCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1
PID09340,*CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1
PID09341,*CCCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1
PID09342,*CCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
PID09343,*CCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
PID09344,*CCCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
PID09345,*CCCCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
PID09346,*CCCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
PID09347,*c1cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(O)cc1O
PID09348,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(*)cc4C3=O)c(O)cc1O)C2=O
PID09349,*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(O)cc1O)C2=O
PID09350,*c1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(O)cc1O
PID09351,*c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(O)cc1O
PID09352,*c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2C(C)(C)C)cc1
