PID,SMILES
P372926,*Oc1ccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)cc1Cl
P372927,*Oc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1Cl
P372928,*CCOCCOCCOCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1
P372933,*CCCCCCOC(=O)C(CCCCCBr)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372934,*CCCCCCOC(=O)C(CCCCCCCCCCBr)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372935,*CCCCCCOC(=O)C(CCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372936,*CCCCCCOC(=O)C(CCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372937,*CCCCCCOC(=O)C(CCCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372938,*CCCCCCOC(=O)C(CCCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372939,*CCCCCCOC(=O)C(CCCCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372940,*CCCCCCOC(=O)C(CCCCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372941,*CCCCCCOC(=O)C(CCCCCCCCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372942,*CCCCCCOC(=O)C(CCCCCCCCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372943,*CCCCCCOC(=O)CC(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1
P372944,*CCCCCCOC(=O)C(C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1)c1ccccc1
P372945,*CCOCCOC(=O)c1ccc(-n2on2-c2ccc(C(=O)O*)cc2)cc1
P372946,*CCOCCOCCOC(=O)c1ccc(-n2on2-c2ccc(C(=O)O*)cc2)cc1
P372947,*CCOCCOCCOCCOC(=O)c1ccc(-n2on2-c2ccc(C(=O)O*)cc2)cc1
P372948,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2C)c(C)c1
P372950,*Oc1ccc(-n2on2-c2ccc(OC(=O)CC(C)CCC(*)=O)cc2C)c(C)c1
P372951,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCC(*)=O)cc2C)c(C)c1
P372952,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCC(*)=O)cc2C)c(C)c1
P372953,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCC(*)=O)cc2C)c(C)c1
P372954,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCC(*)=O)cc2C)c(C)c1
P372955,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCC(*)=O)cc2C)c(C)c1
P372956,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCC(*)=O)cc2C)c(C)c1
P372957,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2C)c(C)c1
P372958,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCCC(*)=O)cc2C)c(C)c1
P372959,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2C)c(C)c1
P372960,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCCCCCC(*)=O)cc2C)c(C)c1
P372961,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCCCCCCCC(*)=O)cc2C)c(C)c1
P372962,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2)cc1
P372963,*CCc1ccc(-n2on2-c2ccc(CCOC(=O)CCCCCCC(=O)O*)cc2)cc1
P372964,*CCc1ccc(-n2on2-c2ccc(CCOC(=O)c3ccc(-n4on4-c4ccc(C(=O)O*)cc4)cc3)cc2)cc1
P372965,*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCCCC(*)=O)c(C)c2)cc1C
P372966,*Oc1ccc(-n2on2-c2ccc(OC(=O)CC(C)CCC(*)=O)cc2)cc1
P372967,*CCc1ccc(-n2on2-c2ccc(CCOC(=O)CCC(C)CC(=O)O*)cc2)cc1
P372968,*CCc1ccc(-n2on2-c2ccc(CCOC(=O)CCCCCCCCCCC(=O)O*)cc2)cc1
P372969,*OP(=O)(Oc1ccc2c(c1)Oc1cc(*)ccc1C21OC(=O)c2ccccc21)c1ccccc1
P372970,*O[Si]1(c2ccccc2)O[Si](C)(C)O[Si](C)(C)O[Si](*)(c2ccccc2)O[Si](C)(C)O[Si](C)(C)O1
P372971,*CCOCCOCCOc1ccc(/C=C/c2ccc(/C=C/c3ccc(O*)c4ccccc34)cc2)c2ccccc12
P372972,*CCOCCOCCOc1ccc(/C=C/c2cc(OC)c(/C=C/c3ccc(O*)c4ccccc34)cc2OC)c2ccccc12
P372973,*O[Si](C)(C)OC(CCl)COc1ccc(C(C)(C)c2ccc(OCC(*)CCl)cc2)cc1
P372974,*O[Si](C)(C)CCCC(=O)Oc1ccc(/C=N/c2ccc(Oc3ccc(/N=C/c4ccc(OC(=O)CCC[Si](*)(C)C)cc4)cc3)cc2)cc1
P372975,*CCCCCCOc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(O*)cc4)cc3)cc2)cc1
P372976,*CCCCCCCCCCCCOc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(O*)cc4)cc3)cc2)cc1
P372977,*CCOP(=O)(/N=N/c1ccc(COC(=O)c2cc(C(=O)OCc3ccc(/N=N/P(=O)(O*)OC)cc3)cc(C(C)(C)C)c2)cc1)OC
P372978,*CCOP(=O)(/N=N/c1ccc(CCOC(=O)c2cc(C(=O)OCCc3ccc(/N=N/P(=O)(O*)OC)cc3)cc(C(C)(C)C)c2)cc1)OC
P372979,*CCCCCCOP(=O)(/N=N/c1ccc(COC(=O)c2cc(C(=O)OCc3ccc(/N=N/P(=O)(O*)OC)cc3)cc(C(C)(C)C)c2)cc1)OC
P372980,*CCCCCCOP(=O)(/N=N/c1ccc(CCOC(=O)c2cc(C(=O)OCCc3ccc(/N=N/P(=O)(O*)OC)cc3)cc(C(C)(C)C)c2)cc1)OC
P372981,*CC(CCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)OCC(C)CC)cc2)cc1)O*
P372982,*c1sc(*)c2c1OCC(CCCCS(=O)(=O)O[Li])O2
P372983,*c1sc(*)c2c1OCC(CCCCS(=O)(=O)O)O2
P372996,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(CCl)c4)cc3)cc2)cc1
P373003,*C1=CC=C(c2sc(-c3sc(*)c4c3OCCO4)c3c2OCCO3)S1(=O)=O
P373004,*C1=C(CCCCCC)C(CCCCCC)=C(c2sc(-c3sc(*)c4c3OCCO4)c3c2OCCO3)S1(=O)=O
P373005,*C1=C(CCCCCCCCCCCC)C(CCCCCCCCCCCC)=C(c2sc(-c3sc(*)c4c3OCCO4)c3c2OCCO3)S1(=O)=O
P373006,*C1=C2OCCOC2=C(c2ccc(-c3ccc(*)s3)s2)S1(=O)=O
P373007,*C1=C2OCCOC2=C(c2sc(-c3sc(*)c4c3OCCO4)c3c2OCCO3)S1(=O)=O
P373008,*O[Fe]Oc1cc(OC(=O)c2ccc(C(=O)Oc3ccc(C=O)c(*)c3)cc2)ccc1C=O
P373009,*O[Fe]Oc1cc(OC(=O)c2cccc(C(=O)Oc3ccc(C=O)c(*)c3)c2)ccc1C=O
P373010,*Oc1cc(OC(=O)c2ccc(C(=O)Oc3ccc(C=O)c(O[Co]*)c3)cc2)ccc1C=O
P373011,*Oc1cc(OC(=O)c2cccc(C(=O)Oc3ccc(C=O)c(O[Co]*)c3)c2)ccc1C=O
P373012,*Oc1cc(OC(=O)c2ccc(C(=O)Oc3ccc(C=O)c(O[Ni]*)c3)cc2)ccc1C=O
P373013,*Oc1cc(OC(=O)c2cccc(C(=O)Oc3ccc(C=O)c(O[Ni]*)c3)c2)ccc1C=O
P373014,*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1
P373015,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1
P373016,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1
P373017,*Oc1ccc(NC(=O)c2cc(NC(=O)CCN3C(=O)c4ccccc4C3=O)cc(C(=O)Nc3ccc(*)cc3)c2)cc1
P373018,*Oc1ccc(NC(=O)c2cc(NC(=O)CCCN3C(=O)c4ccccc4C3=O)cc(C(=O)Nc3ccc(*)cc3)c2)cc1
P373019,*Oc1ccc(NC(=O)c2cc(NC(=O)CCCCCN3C(=O)c4ccccc4C3=O)cc(C(=O)Nc3ccc(*)cc3)c2)cc1
P373020,*Oc1ccc(NC(=O)c2cc(NC(=O)CCCCCCCCCCN3C(=O)c4ccccc4C3=O)cc(C(=O)Nc3ccc(*)cc3)c2)cc1
P373021,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4Br)c(Br)c3C)cc2)cc1
P373022,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c(*)c(C)c4Br)c(Br)c3C)cc2)cc1
P373023,*c1cc(OCCOCCOC)c(-c2sc(*)c3c2OCCO3)s1
P373024,*c1cc(CCCCCCCCCCCC)c(-c2sc(*)c3c2OCCO3)s1
P373026,*Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(*)cc4)cc3)(P3(=O)Oc4ccccc4-c4ccccc43)P3(=O)Oc4ccccc4-c4ccccc43)cc2)cc1
P373027,*CCOCC[N+](C)(C)CC[N+](*)(C)C
P373032,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C[N+](CC)(CC)CC
P373034,*c1ccc(Oc2ccc(-[n+]3c(-c4ccccc4)cc(-c4ccc(-c5cc(-c6ccccc6)[n+](*)c(-c6ccccc6)c5)cc4)cc3-c3ccccc3)cc2)cc1
P373035,*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCOc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1
P373036,*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCOc2ccc(/N=N/c3ccc(OC)cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1
P373037,*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCCCOc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1
P373038,*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCCCOc2ccc(/N=N/c3ccc(OC)cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1
P373039,*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCCCCCOc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1
P373040,*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCCCCCOc2ccc(/N=N/c3ccc(OC)cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1
P373041,*c1sc(-c2sc(-c3sc(*)c4nccnc34)c3c2OCCO3)c2c1OCCO2
P373042,*c1sc(-c2sc(-c3sc(*)c4nccnc34)c3c2OC(CCCCCC)CO3)c2c1OCC(CCCCCC)O2
P373043,*c1cc2c(s1)-c1sc(-c3sc(-c4sc(*)c5c4OCCO5)c4c3OCCO4)cc1C2=O
P373044,*c1cc2c(s1)-c1sc(-c3sc(-c4sc(*)c5c4OCCO5)c4c3OCCO4)cc1C2=C(C#N)C#N
P373055,*Oc1ccc2cc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)ccc2c1
P373056,*Oc1ccc2cc(Oc3ccc(C(=O)c4ccc(*)c(S(=O)(=O)O)c4)cc3S(=O)(=O)O)ccc2c1
P373057,*Oc1ccc2cc(Oc3ccc(C(=O)c4ccc(*)c(S(=O)(=O)O[Na])c4)cc3S(=O)(=O)O[Na])ccc2c1
P373062,*N=P1(*)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
P373063,*Oc1cccc2c(OC3(F)C(*)(F)C(F)(F)C3(F)F)cccc12
P373064,*Oc1ccc(OC2(F)C(*)(F)C(F)(F)C2(F)F)cc1
P373065,*Oc1ccc(SSc2ccc(*)cc2)cc1
P373066,*Oc1ccc(-c2ccc(Oc3ccc4ccccc4c3-c3c(*)ccc4ccccc34)c3ccccc23)c2ccccc12
P373068,*c1ccc(Oc2ccc(-c3cc(OCCCCCC)c(-c4ccc(Oc5ccc(-c6nnc(*)o6)cc5)cc4)cc3OCCCCCC)cc2)cc1
P373069,*c1ccc(Oc2ccc(-c3cc(OCCCCCCCCCCCC)c(-c4ccc(Oc5ccc(-c6nnc(*)o6)cc5)cc4)cc3OCCCCCCCCCCCC)cc2)cc1
P373070,*Oc1c(C(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)c4ccc5ccccc5c4Oc4nc(*)nc(N5CCCCC5)n4)cc3)cc2)ccc2ccccc12
P373071,*Oc1c(C(=O)Oc2ccc(C3(c4ccc(OC(=O)c5ccc6ccccc6c5Oc5nc(*)nc(N6CCCCC6)n5)cc4)CCCCC3)cc2)ccc2ccccc12
P373072,*Oc1c(C(=O)Oc2ccc(C3(c4ccc(OC(=O)c5ccc6ccccc6c5Oc5nc(*)nc(N6CCCCC6)n5)cc4)OC(=O)c4ccccc43)cc2)ccc2ccccc12
P373073,*Oc1c(C(=O)Oc2cccc3c2C(=O)c2cccc(OC(=O)c4ccc5ccccc5c4Oc4nc(*)nc(N5CCCCC5)n4)c2C3=O)ccc2ccccc12
P373074,*Oc1c(C(=O)Oc2ccc(OC(=O)c3ccc4ccccc4c3Oc3nc(*)nc(N4CCCCC4)n3)c3c2C(=O)c2ccccc2C3=O)ccc2ccccc12
P373075,*Oc1c(C(=O)Oc2cccc(OC(=O)c3ccc4ccccc4c3Oc3nc(*)nc(N4CCCCC4)n3)c2)ccc2ccccc12
P373076,*Oc1c(C(=O)Oc2ccc(OC(=O)c3ccc4ccccc4c3Oc3nc(*)nc(N4CCCCC4)n3)cc2)ccc2ccccc12
P373077,*Oc1c(C(=O)Oc2ccccc2OC(=O)c2ccc3ccccc3c2Oc2nc(*)nc(N3CCCCC3)n2)ccc2ccccc12
P373078,*Oc1c(C(=O)OCCOC(=O)c2ccc3ccccc3c2Oc2nc(*)nc(N3CCCCC3)n2)ccc2ccccc12
P373079,*Oc1c(C(=O)OCCOCCOC(=O)c2ccc3ccccc3c2Oc2nc(*)nc(N3CCCCC3)n2)ccc2ccccc12
P373080,*Oc1c(C(=O)OCCOCCOCCOC(=O)c2ccc3ccccc3c2Oc2nc(*)nc(N3CCCCC3)n2)ccc2ccccc12
P373081,*OC1C(COS(=O)(=O)O)OC(*)C(NCCCCCCCC)C1O
P373090,*Oc1ccc(-c2ccc(-c3ccc(-c4ccc(Oc5ccc6c(c5)c5cc(*)ccc5n6CC(CC)CCCC)c(C#N)c4)cc3)cc2)cc1C#N
P373091,*Oc1ccc(-c2ccc(-c3ccc(-c4ccc(Oc5ccc6c(c5)c5cc(*)ccc5n6CC(CC)CCCC)c(C(F)(F)F)c4)cc3)cc2)cc1C(F)(F)F
P373092,*/C=C/c1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(/C=C/c7ccc8c(c7)c7cc(*)ccc7n8CC(CC)CCCC)cc6)c(C#N)c5)cc4)cc3)cc2C#N)cc1
P373093,*/C=C/c1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(/C=C/c7ccc8c(c7)c7cc(*)ccc7n8CC(CC)CCCC)cc6)c(C(F)(F)F)c5)cc4)cc3)cc2C(F)(F)F)cc1
P373094,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)c(Br)c4)(C(F)(F)F)C(F)(F)F)cc3Br)cc2)cc1
P373095,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)c([Si](C)(C)C)c4)(C(F)(F)F)C(F)(F)F)cc3[Si](C)(C)C)cc2)cc1
P373096,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2[Si](C)(C)C)c([Si](C)(C)C)c1
P373097,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)c([Si](C)(C)C)c4)(C(F)(F)F)C(F)(F)F)cc3[Si](C)(C)C)cc2[Si](C)(C)C)c([Si](C)(C)C)c1
P373098,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)c(Br)c2)cc1Br
P373099,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2[Si](C)(C)C)c([Si](C)(C)C)c1
P373100,*Oc1ccc(Oc2ccc(/C=N/CC/N=C/c3ccc(*)cc3)cc2)cc1
P373101,*Oc1ccc(Oc2ccc(/C=N/CCCC/N=C/c3ccc(*)cc3)cc2)cc1
P373102,*Oc1ccc(Oc2ccc(/C=N/CCCCCC/N=C/c3ccc(*)cc3)cc2)cc1
P373103,*Oc1ccc(Oc2ccc(/C=N/CCCCCCCCCC/N=C/c3ccc(*)cc3)cc2)cc1
P373104,*Oc1ccc(Oc2ccc(/C=N/CCCCCCCCCCCC/N=C/c3ccc(*)cc3)cc2)cc1
P373105,*Oc1ccc(Oc2ccc(/C=N/c3ccc(/N=C/c4ccc(*)cc4)cc3)cc2)cc1
P373106,*Oc1ccc(Oc2ccc(/C=N/c3ccc(Oc4ccc(/N=C/c5ccc(*)cc5)cc4)cc3)cc2)cc1
P373107,*OC1C(O)C(*)OC(CO)C1O
P373108,*Oc1cccc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4)cc3)cc2)c1
P373109,*Oc1cccc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c1
P373110,*Oc1cccc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c1
P373111,*Oc1cc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl
P373112,*Oc1cc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl
P373113,*Oc1cc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c(Cl)cc1Cl
P373114,*Oc1cccc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4)cc3)cc2)c1
P373115,*Oc1cccc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c1
P373116,*Oc1cccc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c1
P373117,*Oc1cc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl
P373118,*Oc1cc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl
P373119,*Oc1cc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c(Cl)cc1Cl
P373120,*OP(=O)(Oc1ccc(*)cc1)OC1CCCCC1
P373121,*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)OC1CCCCC1
P373122,*OP(=O)(Oc1ccc(-c2ccc(*)cc2)cc1)OC1CCCCC1
P373123,*OP(=O)(Oc1cccc2c(*)cccc12)OC1CCCCC1
P373124,*OP(=O)(Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1)OC1CCCCC1
P373125,*OP(=O)(Oc1ccccc1)Oc1ccc(*)cc1
P373126,*OP(=O)(Oc1ccccc1)Oc1ccc(-c2ccc(*)cc2)cc1
P373127,*OP(=O)(Oc1ccccc1)Oc1cccc2c(*)cccc12
P373128,*Oc1c(CC)cc(*)cc1-c1ccccc1
P373129,*Oc1c(CCC)cc(*)cc1-c1ccccc1
P373130,*Oc1c(CC(C)C)cc(*)cc1-c1ccccc1
P373131,*Oc1c(CCCCC)cc(*)cc1-c1ccccc1
P373132,*Oc1c(CCCCCCC)cc(*)cc1-c1ccccc1
P373133,*Oc1c(CCCCCCCCC)cc(*)cc1-c1ccccc1
P373134,*OC1C(COCC(=O)O)OC(*)C(O)C1O
P373135,*SCC(=O)N/N=C/c1ccc(OCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2)cc1
P373136,*SCC(=O)N/N=C/c1ccc(OCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2)cc1
P373137,*SCC(=O)N/N=C/c1ccc(OCCCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2)cc1
P373138,*SCC(=O)N/N=C/c1ccc(OCCCCCCCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2)cc1
P373139,*SCC(=O)N/N=C/c1ccc(OCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2OC)c(OC)c1
P373140,*SCC(=O)N/N=C/c1ccc(OCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2OC)c(OC)c1
P373141,*SCC(=O)N/N=C/c1ccc(OCCCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2OC)c(OC)c1
P373142,*SCC(=O)N/N=C/c1ccc(OCCCCCCCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2OC)c(OC)c1
P373149,*c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(-c5ccc(*)nc5)cc4)cc3)cc2)cc1
P373150,*Oc1c(F)c(F)c(-c2c(F)c(F)c(Oc3ccc(Cc4ccc(*)c(C=O)c4)cc3C=O)c(F)c2F)c(F)c1F
P373156,*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1
P373157,*CC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1
P373158,*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(O*)cc2)cc1
P373159,*CC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(O*)cc2)cc1
P373160,*CC(C)(CO*)COCCC#N
P373161,*CC(C)(CO*)COCCOCCOCCOC
P373162,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(CCC(=O)O)c4ccc(*)cc4)cc3)cc2)cc1
P373163,*CCOC(=O)NCCCCCCNC(=O)OCCOc1ccc(/N=C/c2ccc(C(=O)Oc3ccc(/C=N/c4ccc(O*)cc4)cc3)cc2)cc1
P373164,*CCCCOC(=O)NCCCCCCNC(=O)OCCCCOc1ccc(/N=C/c2ccc(C(=O)Oc3ccc(/C=N/c4ccc(O*)cc4)cc3)cc2)cc1
P373165,*CCCCCCOC(=O)NCCCCCCNC(=O)OCCCCCCOc1ccc(/N=C/c2ccc(C(=O)Oc3ccc(/C=N/c4ccc(O*)cc4)cc3)cc2)cc1
P373166,*CCCCCCCCOC(=O)NCCCCCCNC(=O)OCCCCCCCCOc1ccc(/N=C/c2ccc(C(=O)Oc3ccc(/C=N/c4ccc(O*)cc4)cc3)cc2)cc1
P373167,*CCCCCCCCCCOC(=O)NCCCCCCNC(=O)OCCCCCCCCCCOc1ccc(/N=C/c2ccc(C(=O)Oc3ccc(/C=N/c4ccc(O*)cc4)cc3)cc2)cc1
P373168,*CCOC(=O)NC1CCC(CC2CCC(NC(=O)OCCOc3ccc(/N=C/c4ccc(C(=O)Oc5ccc(/C=N/c6ccc(O*)cc6)cc5)cc4)cc3)CC2)CC1
P373169,*CCCCOC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCOc3ccc(/N=C/c4ccc(C(=O)Oc5ccc(/C=N/c6ccc(O*)cc6)cc5)cc4)cc3)CC2)CC1
P373170,*CCCCCCOC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCCOc3ccc(/N=C/c4ccc(C(=O)Oc5ccc(/C=N/c6ccc(O*)cc6)cc5)cc4)cc3)CC2)CC1
P373171,*CCCCCCCCOC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCCCCOc3ccc(/N=C/c4ccc(C(=O)Oc5ccc(/C=N/c6ccc(O*)cc6)cc5)cc4)cc3)CC2)CC1
P373172,*CCCCCCCCCCOC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCCCCCCOc3ccc(/N=C/c4ccc(C(=O)Oc5ccc(/C=N/c6ccc(O*)cc6)cc5)cc4)cc3)CC2)CC1
P373173,*c1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc(-c5nn(*)c(=O)c6ccccc56)c(F)c4)cc3)cc2)cc1
P373174,*c1ccc(C(=O)c2ccc(Oc3ccc(-c4nn(*)c(=O)c5ccccc45)c(F)c3)cc2)cc1
P373175,*c1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4nn(*)c(=O)c5ccccc45)c(F)c3)cc2)cc1
P373176,*c1c(F)c(F)c(-c2c(F)c(F)c(Oc3ccc(-c4nn(*)c(=O)c5ccccc45)c(F)c3)c(F)c2F)c(F)c1F
P373177,*c1sc(*)c2c1OCC(CCCCCCCCCCCCCC)O2
P373184,*CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCOc3ccc(C4(c5ccc(O*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1
